id,HT,LT,cc100hpa,cc200hpa,cc300hpa,cc400hpa,cc500hpa,cc600hpa,cc700hpa,cc850hpa,cc925hpa,cc1000hpa,q100hpa,q200hpa,q300hpa,q400hpa,q500hpa,q600hpa,q700hpa,q850hpa,q925hpa,q1000hpa,r100hpa,r200hpa,r300hpa,r400hpa,r500hpa,r600hpa,r700hpa,r850hpa,r925hpa,r1000hpa,v100hpa,v200hpa,v300hpa,v400hpa,v500hpa,v600hpa,v700hpa,v850hpa,v925hpa,v1000hpa,vo100hpa,vo200hpa,vo300hpa,vo400hpa,vo500hpa,vo600hpa,vo700hpa,vo850hpa,vo925hpa,vo1000hpa,u100hpa,u200hpa,u300hpa,u400hpa,u500hpa,u600hpa,u700hpa,u850hpa,u925hpa,u1000hpa,w100hpa,w200hpa,w300hpa,w400hpa,w500hpa,w600hpa,w700hpa,w850hpa,w925hpa,w1000hpa,d100hpa,d200hpa,d300hpa,d400hpa,d500hpa,d600hpa,d700hpa,d850hpa,d925hpa,d1000hpa,z100hpa,z200hpa,z300hpa,z400hpa,z500hpa,z600hpa,z700hpa,z850hpa,z925hpa,z1000hpa,t100hpa,t200hpa,t300hpa,t400hpa,t500hpa,t600hpa,t700hpa,t850hpa,t925hpa,t1000hpa,P,H
652,20.5,15.4,0.0,0.0,0.19214746,0.0015564561,0.0,0.0,0.0015717149,0.0,0.0,0.0,0.0038472935999999997,0.012360513,0.39542373,0.9962665,1.8116961999999999,4.005090999999998,5.0195004,5.327015599999999,5.966164599999999,6.6212746000000005,38.827076,17.075047,103.45492,69.085526,51.64475,73.540184,69.067314,56.463609999999996,57.030403,55.366446999999994,1.0726143999999997,-8.478551,-3.3620095,-7.1377835,-1.0596379999999999,-0.37195396,-0.6487576999999999,1.2297585,-2.0471926,-5.7941327000000005,3.1942836e-06,-2.9734692e-06,1.5050171000000001e-05,3.0036215000000003e-05,5.8922844e-05,2.6894195e-06,-1.5346086e-06,1.8693605e-05,1.8113013e-05,9.850073e-06,25.435217,36.165318,25.590328,17.371218,9.053564,5.316276599999999,1.5205956,-4.758705,-8.366427999999999,-5.8572617,-0.013451636000000001,0.11323559,0.0026791692,0.062037885,0.036343396,0.058786273,0.17833257,0.13535964,0.09723234,-0.10099143,1.3717447e-05,-8.28844e-06,-1.1096595999999999e-05,1.0380594e-05,6.1336940000000005e-06,-6.1823230000000005e-06,-1.1278607e-05,-4.0133818e-07,2.5730113999999998e-05,1.2887576000000002e-06,1653.4171428571426,1230.5447959183673,961.3384693877553,754.8910204081633,586.0781224489797,442.93219387755113,318.81038775510206,159.1734693877551,88.24673469387757,22.231106122448978,-73.23741999999999,-54.28732999999997,-36.68751999999998,-21.18354999999997,-9.52879999999999,-2.0782799999999497,4.00594000000001,10.657370000000013,13.611170000000017,16.82543000000004,1027.1,57
653,20.4,13.9,0.0,0.0,0.0,0.0,0.07657212,0.5109334,1.0,0.0,0.0,0.0,0.003493391,0.010232441,0.15707314,0.4901262,2.7491385,5.0822804,7.017107000000001,3.8603777,5.2202544,6.9238240000000015,34.06512,10.981472,41.41064,31.700077,84.11574,94.26334,99.45324000000001,46.058784,57.437855000000006,59.377235,-1.6896544999999998,-5.0891485,4.3971415,0.9673716999999998,1.1937163,3.5652888,2.3960817000000003,-0.69633317,-5.948393,-3.6359297999999995,-2.9630282e-05,-3.486748e-06,6.581424e-05,2.9043316e-05,2.8757226e-05,2.3464570000000004e-05,1.8702020000000003e-05,-4.2356295999999995e-06,-5.960581e-06,-3.3088602999999995e-05,19.436943,31.291151,29.281994,21.124928,12.975161,11.67952,6.398411,-2.273262,-5.068928,0.3910141,0.011605322,0.010648906000000001,0.025950848999999998,0.1605441,0.11113161,-0.0011463165,0.042017877,0.07835996,-0.10532695,-0.0788036,-2.1011812e-05,1.4592828e-05,-1.7666298e-05,-1.3124711e-05,7.0090755e-06,1.681162e-05,8.380665999999999e-07,1.6007725e-06,4.3714444e-05,-4.2913696e-05,1652.9260204081634,1229.9761632653062,958.2367346938776,752.2286734693878,583.6225306122449,440.7092653061225,316.63915306122453,156.95057142857144,86.59247448979592,20.86120816326531,-72.76295999999995,-52.16293999999996,-37.02284999999998,-20.49861999999999,-10.244100000000003,-2.179969999999969,3.5814000000000306,8.63820000000004,11.319119999999998,16.220760000000038,1025.2,75
654,22.8,14.8,0.0,0.0,0.9016373,0.0015717149,0.007812858,0.0,0.006256401500000001,0.11087543,0.0,0.0,0.003493391,0.010586344,0.43514929999999996,0.80367085,2.711541,2.398706,1.2168827999999998,6.949007000000001,6.941913,7.586028,28.133163,13.565037,98.80905,58.387062,83.54894,48.8199,16.171368,91.23135,69.0787,56.267853,8.702013,8.3574505,16.918179000000002,2.3412979,5.0012074,3.9704025,0.84626985,-3.7498229,-2.7305512000000003,-1.9765499,6.3917539999999995e-06,-3.964342e-05,-0.00017296113999999997,6.540193e-05,-1.28183165e-05,-2.0702606e-05,1.5512964e-05,-6.0780380000000004e-05,-1.48041145e-05,1.1580013999999998e-06,24.968056,44.74575,32.977309999999996,28.464462,16.318281,11.287175999999999,6.024317,-1.9137688000000002,-0.6400260999999999,-0.46483994,0.05751109,0.08703107,-0.17603463,0.22168803,-0.019317328999999998,0.0040180683,0.14320189,0.12821877,-0.37814763,-0.04584068,-6.5734304e-05,6.370089e-05,-2.1219825e-05,-5.6102945e-06,-1.216049e-06,-1.9148381e-05,3.923571e-06,3.4145916000000005e-05,3.951088e-05,-6.75544e-05,1650.0569387755102,1225.8405102040815,956.530775510204,750.3417346938776,581.9165714285714,439.4685714285714,315.4501734693877,156.14931632653062,85.71364795918367,19.41366428571429,-71.75872999999999,-53.46504999999999,-35.45854999999997,-21.55455999999998,-10.295799999999987,-3.271579999999972,4.733699999999999,7.464530000000025,13.002949999999998,18.63590000000005,1023.5,64
655,24.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472935999999997,0.009522773,0.032932498,0.027611852000000003,0.11734851,0.13898406,0.33512712,5.145415000000002,7.1742344,7.739962999999999,24.554867,7.849327000000001,8.750725,2.4932632000000003,4.505485500000001,3.082817,4.657997,60.167103000000004,62.420609999999996,51.316967,2.290839,8.105156,7.5731735,2.1048615,-2.8977869,-6.533717,-5.4279447,-3.7858650000000003,-0.7626507,-0.44259667,1.6960239e-05,1.5799052999999997e-05,8.429225e-05,5.134988500000001e-05,5.3226297e-05,5.4830016e-06,3.283821e-05,-1.7076e-05,-4.0434366e-05,1.166416e-06,25.677920999999998,44.77677,28.37322,20.039143,13.387575,6.1100845,2.3509007,-3.3444480000000003,-0.91192627,-0.89915466,-0.01753211,-0.010965049,0.041125298,0.018809974,0.21926522,0.19038284,0.2073425,0.15098041,-0.30508092,-0.07950497,-4.090292e-05,1.6239588e-05,1.9561267e-06,-1.7865637e-05,-1.975508e-05,7.971128e-06,-1.0299220000000001e-05,2.5730113999999998e-05,5.2832285000000005e-05,-8.8624234e-05,1652.5382653061224,1225.6078571428573,952.1366326530613,747.8603061224491,580.3398469387755,439.23591836734704,315.8895918367347,156.0459183673469,85.14501020408161,18.405612244897963,-70.46197999999998,-50.20086999999998,-37.01929999999999,-22.517769999999985,-12.493349999999964,-4.142029999999977,3.2318000000000215,9.772640000000024,14.968600000000038,20.44810000000001,1022.0,76
656,26.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493391,0.008104369,0.017326325,0.0723023,0.14394987,0.205311,1.4992151000000002,1.3516648,3.8032727,7.1150012999999985,20.154839000000003,6.3560944,5.067726,7.6763306,5.1860886,3.7634199999999995,20.275478,11.0793495,25.77267,42.660315999999995,-0.85924363,1.3869021000000001,-4.124661,-5.730698599999999,-6.804754300000001,-9.40123,-8.142638,0.50459075,1.0682895000000001,-0.70786667,-9.284267e-06,5.485869e-05,9.10406e-05,-1.6301874e-05,-1.6019221000000002e-06,-1.2338693e-05,-3.6521677e-05,-3.354298e-05,-7.845407e-06,-2.6087822e-05,20.74171,23.593946,15.533596,7.3655796,3.8199023999999997,0.26874924,1.0844573999999998,-4.371837599999999,-3.02145,-2.4247246,0.0074610114,0.010840178,0.12299061,0.14154422,0.14549720000000002,0.13956767,0.04284674,0.11610472,0.14447707,0.0003838539,-4.8374004000000006e-05,-8.6069485e-07,2.5132082e-05,1.2887576000000002e-06,-6.8410262999999995e-06,8.6124965e-06,-2.2647728e-06,3.533547e-06,1.0027397e-06,9.4532115e-06,1654.6320408163267,1224.2120408163264,952.9120408163266,749.9023469387753,583.5967040816328,441.09697959183677,317.5179795918367,156.330193877551,84.57636734693878,17.397560204081632,-69.67356999999998,-49.50343999999998,-37.93611999999999,-25.31103999999999,-11.854769999999974,-2.0782799999999497,4.23248000000001,14.115960000000028,18.16140000000001,21.8073,1020.5,60
657,28.3,12.8,0.0,0.0,0.87029433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003138557,0.008104369,0.2847612,0.5376544,0.105643645,0.23404043,1.3878429,2.2766925,4.076383,8.024069,20.803573999999998,6.640625,101.333435,42.872009999999996,3.911377,4.2118454000000005,18.153996,17.965065,23.88792,45.608086,-0.25373578,-11.387872,-1.8309397,2.0010602,1.6954228999999998,1.2211082,-4.606184,0.14561105,-0.44259667,-0.09370875,2.8378578000000003e-05,6.5376684e-05,-6.958184500000001e-05,-4.1351537e-05,-1.9642393e-05,-2.9882714e-05,-4.2310778e-05,-5.1305775000000004e-05,2.6557645e-06,-1.7749152999999997e-05,18.936935000000002,29.493677,15.586517,11.447763,6.298044,-0.5049858,-3.8882523,-1.7367592,-1.3024445,-1.1984291,0.021296501000000002,0.06452447,-0.12005508,0.11380947,0.048712492,0.016578436000000002,-0.011666417,-0.07797474,0.088816285,-0.0005725026,1.1674165000000002e-06,-1.0784581000000001e-05,4.5352535e-05,-4.6222375999999996e-06,1.1359982e-05,-3.1401541000000004e-06,1.2735836e-07,-7.3177216e-06,-1.5369504e-05,9.869233e-06,1652.6416326530616,1223.669244897959,953.8684693877552,749.8247959183673,582.4852551020408,440.26984693877546,316.22561224489795,155.29631632653062,83.10299795918367,15.458944897959185,-70.40310999999997,-50.04389999999998,-39.54858999999999,-22.50349999999997,-12.229349999999954,-1.5342499999999857,4.749750000000006,15.23257000000001,20.105650000000026,22.809750000000008,1017.9,57
658,28.8,13.6,0.0,0.0,0.42810494,0.05626172,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472935999999997,0.009167939,0.3876211,1.4314698000000001,1.2566084,2.9587597000000003,1.4885748,3.688354,4.955302,8.203541,26.004848000000003,11.461765,97.61856,94.06075,41.221709999999995,56.406707999999995,19.740555,28.989040000000003,30.839645,46.70297,-5.817199700000001,-15.067053,-9.598741,-4.816669999999999,2.6844189999999997,0.516124,0.7554438,-2.1034184,-1.2153399,-1.7675055,-1.223274e-06,2.0628917e-05,1.9720163e-05,-1.8540104e-05,5.016773e-07,-2.1291613000000004e-05,-5.9257378e-05,-3.125426e-05,-1.5022888e-05,5.1632524e-06,18.444226999999998,40.267573999999996,30.168870000000002,20.365791,9.305392999999999,2.8655071,-3.8919029999999997,-3.4192657,-2.9064865,-2.6674309,-0.017022073000000002,0.022061646,-0.10354173,0.0629943,0.03423941,0.010075091999999999,-0.050622582,-0.027032077,-0.0068845153000000004,-0.035001814,-5.688296400000001e-06,-1.6114875e-05,3.1955277999999998e-06,-1.231e-05,9.2473783e-07,3.4468758e-06,9.158528e-06,-1.5144153e-05,1.8839732e-05,-2.6056096e-05,1651.22,1223.4108163265305,954.8248571428572,748.2222448979593,580.0555102040818,437.4782653061225,313.66665306122445,152.58227040816325,80.38894897959185,12.667410204081634,-70.84190999999998,-53.40796999999998,-36.37179999999998,-20.61633999999998,-10.973639999999989,-2.4688999999999623,4.489300000000013,14.925780000000033,20.424950000000024,24.040520000000008,1014.8,42
659,23.8,17.2,0.0,0.0,0.08595669,0.89997405,0.96874857,0.6421345,0.0015717149,0.0,0.0,0.0,0.003493391,0.012715347,0.32164901,1.9010771,3.8305842,5.6139589999999995,2.4338197,4.7322027,5.8533735999999985,8.3230715,30.05661,13.863228,62.5845,98.82499,98.32648499999999,98.87505999999999,42.216442,43.914536,47.911667,59.775585,-2.1207185,-10.455102,2.2807472,1.5209787000000001,0.7655356,10.6583805,9.07541,-0.6819165,-8.318522999999999,-4.1664699999999995,7.090151499999999e-06,-4.0409126000000004e-05,5.0205526e-05,1.2138789e-05,7.859571e-05,-1.0465737e-06,-4.311015e-05,4.8354359999999996e-05,6.8490015e-05,7.0144197e-06,23.42971,43.8534,25.258205,22.559258,22.298306,13.989775,-3.2714539,-5.609084999999999,-11.362827000000001,-3.7294921999999997,-0.051897705,0.04456818,-0.09321289999999999,-0.41353336,-0.47187197,-0.15352803,0.1662823,-0.13656843,-0.1086424,-0.06885737,1.3786783e-05,9.940741e-07,8.185857e-05,-4.3867087e-05,5.5285087e-05,-7.7720964e-05,2.1630553e-05,-2.2311888e-05,1.4445486000000001e-05,-4.5297159999999994e-05,1652.0471428571427,1228.4252040816327,955.083306122449,746.800612244898,576.5402040816326,432.79982653061234,309.94455102040814,150.43686224489798,78.96731632653061,12.4088806122449,-72.22249999999997,-52.40194999999997,-34.167149999999964,-18.17265999999998,-8.299839999999959,-1.491459999999961,0.8148700000000417,12.519560000000013,15.642820000000027,19.240560000000016,1015.1,60
660,23.0,15.4,0.0,0.0,0.0,0.0,0.0062411427000000005,0.0,0.0109258,0.0,0.0,0.0,0.003493391,0.008458272,0.03612414,0.096066855,2.252929,2.2486728,5.8565657,6.477980400000001,7.7254204,9.04841,26.771953999999997,7.450981,7.398620599999999,8.227188,83.023125,41.264959999999995,93.27772,67.86771999999999,63.101209999999995,59.786964000000005,3.9055263999999994,-8.667411999999999,-6.287189499999999,-0.24076079999999997,-1.6709126,-5.33856,-0.67903304,0.08938527,-4.730169,-1.774714,-9.763887999999999e-06,-3.2339718e-05,4.6949153e-05,6.404720999999999e-05,3.9229053e-07,2.151243e-05,-6.3897132e-06,-2.9145667000000003e-06,-4.3702603e-06,-2.1005526e-05,25.073898,54.267803,46.14358,26.362240000000003,16.606606,10.413074499999999,2.3198776000000003,-6.859103999999999,-6.287925700000001,-0.5688553000000001,0.032454193,0.11744368,0.05043393400000001,-0.09436059,0.006950974499999999,0.06822246,0.009310007,-0.07504189,-0.30941647,-0.038699806,-3.1834898e-06,9.594041e-07,4.252921e-06,-1.6721573000000002e-05,-7.040373e-06,-8.496452000000001e-06,4.4035129999999997e-05,1.3171415e-05,2.8546938e-05,-7.779896e-05,1650.2120408163266,1224.884081632653,950.8700612244901,745.1204591836732,578.1169387755102,435.77232653061225,311.805612244898,152.58227040816325,81.2936857142857,14.347496938775508,-71.30387999999995,-50.70742999999999,-34.66836999999998,-23.32042999999999,-12.23291999999998,-1.9926799999999505,1.9510999999999967,10.789360000000043,16.037000000000035,20.608670000000018,1017.5,73
661,26.5,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0015717149,0.0,0.0,0.0,0.003493391,0.015552156000000001,0.21169521,0.9412896000000001,0.15955605,0.75862557,3.8518654000000003,5.8572752999999995,5.452221,7.550559,24.24757,20.824061999999998,44.8774,68.67124,4.3689117,12.722816,50.996014,58.69891,40.09268,46.648340000000005,-3.6056542,-23.718607000000002,-14.780157999999998,1.3523018,8.625604,5.674474,0.5262158,-4.052576999999999,-2.759385,-2.553224,1.8096183e-05,-6.55261e-05,1.2677312e-05,-1.4450707e-05,5.1632524e-06,-2.9987132000000002e-06,-2.9100178e-05,-4.343831e-05,-1.2821764999999999e-06,-1.7420988999999998e-05,24.32571,50.214817,32.398834,16.942379000000003,9.892994,7.874712,2.3399506000000003,-3.0415229999999998,-3.3991928,-2.2805633999999997,-0.024736762000000002,0.07644725,0.07555461,-0.042397738,-0.06981373,0.029138743999999998,-0.021803916,-0.045458137999999995,-0.008797288,-0.039146125,-4.639572599999999e-06,-1.0767246e-05,2.5626108e-05,-1.8030314e-05,-6.01765e-06,8.213807e-06,-4.5875677e-06,6.1683604000000004e-06,-1.1044594e-05,7.615774e-06,1652.4348979591834,1229.1490816326532,957.5129591836735,751.1689285714285,582.7695714285715,439.33932653061225,315.11412244897963,155.19291836734698,83.64580612244899,16.492905102040815,-70.58505999999997,-53.92701999999997,-34.92700999999997,-21.84352999999999,-9.339759999999957,-0.8671599999999557,4.59277000000003,11.843530000000046,17.546040000000005,21.461270000000013,1019.7,55
662,19.4,15.1,0.0,0.0,0.0,0.8734073,0.1328491,0.023453832,0.69848776,0.0,0.0062411427000000005,0.0,0.0038472935999999997,0.018035062,0.42770058,1.8535488999999998,3.3056447,5.058871000000001,6.0903057,5.3752535,6.5106116,9.244907000000001,37.113045,23.211868,71.56894,98.34014,85.31305,91.00828,98.7567,75.93027,68.188675,76.42877,-2.9453626,-14.353419,-3.922825,2.8127291000000003,-2.0601678,-0.32005334,-1.8338231,-0.26094437,-5.178533,-2.4133806,2.19297e-06,-7.212299500000001e-05,5.9962804000000006e-06,3.9179213e-06,-3.1501731e-06,3.4016226e-05,4.4088257999999994e-05,-1.2406010000000002e-05,-3.255849e-05,-3.5587676e-05,27.376853999999998,46.577896,35.344134999999994,28.351321999999996,20.75631,12.774427000000001,8.933125,-8.362778,-6.751438,-0.4265175,0.033984363,-0.21817869,0.12146044,-0.17775607,0.035642087,0.080910265,0.1461348,0.1024605,-0.31292316,-0.101501465,-3.8363443000000004e-05,3.1814452e-05,-1.9332582999999999e-07,4.4503154999999995e-05,-2.9583625e-05,1.5728227e-05,-3.6081801000000003e-06,3.485662e-05,4.1261643e-05,-8.342395e-05,1652.7451020408164,1233.7240816326532,961.1576020408163,752.3062244897958,582.2267653061224,438.4863673469387,314.8815,156.22680612244895,86.10140306122447,20.085697959183676,-73.13574999999997,-53.60239999999999,-32.708069999999964,-18.388479999999987,-8.324839999999995,-1.7750599999999963,1.6907000000000494,6.415700000000014,11.952330000000016,16.914600000000007,1024.5,92
663,16.0,13.4,0.0,0.009369314,0.020310372,0.046892405,0.78282696,0.04846412,0.02034089,0.0,0.0,0.0,0.0038472935999999997,0.04286319,0.35357103,1.9163293999999997,3.7447494,4.903163,5.484497599999999,5.69802,6.4361272000000005,7.644906,60.86819499999999,59.267975,52.68045,88.19025400000001,96.42808000000001,93.450714,94.59568,75.677605,77.6921,75.8597,-6.1516705,-18.305079,-9.422854,-0.4440384,3.1688254000000002,-0.27680278,-0.84915185,-0.5348644,-3.8521826,-1.6449623,-4.3665495000000004e-05,-5.9392005e-05,-0.00011556652000000001,-2.772863e-05,-4.087192e-05,6.900329000000001e-05,7.692124e-05,-2.4514331e-05,-4.5255816000000005e-05,-2.0475418e-05,32.303940000000004,48.645447,42.70557,35.57042,25.590328,11.206882,4.329035,-2.8918877,-1.8170509,-0.4265175,0.011605322,-0.054511786,0.10360813,0.001914084,-0.056233287,-0.026649535,-0.012558996999999999,0.15977901,0.08129287,0.0031892657,1.1940683e-05,1.5970905e-05,-2.7373502e-05,1.5095524e-05,1.7929679999999997e-05,-9.163825e-06,-4.128211e-06,-3.7381906000000003e-06,1.935976e-05,1.4237477e-05,1652.4608163265307,1233.2329591836735,960.4596938775512,750.2901020408162,579.8487755102042,436.2634285714285,312.89122448979595,154.67593877551022,84.60220408163265,19.2327806122449,-75.97361999999998,-54.44786999999997,-31.498719999999967,-16.906229999999994,-8.37299999999999,-2.529579999999953,0.8594600000000128,7.353940000000023,9.988500000000043,14.140950000000034,1024.0,89
664,14.8,13.1,0.0,0.0,0.007812858,0.0,0.27811942,0.0015717149,0.0,0.0,0.004684657,0.0,0.003493391,0.020872802,0.5096337000000001,1.1452361999999998,3.3414680000000003,4.4491612,5.4525755999999985,6.0509355000000005,6.748608,8.166298000000001,33.98773,21.104042,85.39955,62.236233,95.419685,82.53373,85.86619,74.87863,77.02288,76.72013000000001,-4.8700123,-5.373160400000001,-0.32005334,-0.23355222,1.9275339,-1.6997463,-2.2216362999999997,1.0855896,-0.17876816,-0.007207631999999999,-2.907493e-05,-4.9059126e-05,-6.581219e-05,2.3961020000000005e-05,2.423028e-05,7.588626999999999e-05,8.122941999999999e-05,1.0960773999999999e-05,4.750949299999999e-06,-1.3272693e-05,27.26554,49.955690000000004,47.891785,34.168934,24.843967000000003,11.528057,2.1465167999999997,-0.25315857,-1.1181335,1.1246033000000002,-0.022632778,0.058913767,-0.016575753999999998,-0.02454549,-0.037233353,0.029330015,0.048903762999999996,-0.084159315,-0.012112676999999999,0.01715225,-3.1707077e-05,6.7577275e-06,-9.9352e-06,-2.886627e-07,1.6178918e-05,-7.0577080000000004e-06,8.309147e-06,2.6495e-06,-3.2617125e-05,-1.2986038000000001e-05,1651.0132653061225,1230.208775510204,956.66,747.7053061224491,577.9877244897958,434.6350000000001,310.97846938775507,152.1945918367347,81.81058673469387,16.234375510204078,-73.08758999999998,-52.141549999999974,-32.59747999999999,-18.67566999999997,-9.493139999999984,-2.179969999999969,2.0991500000000087,8.433100000000024,11.015900000000043,15.097000000000035,1019.9,87
665,22.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003138557,0.016261823,0.0332864,0.06485450999999999,0.18402934,1.5715715,0.5447482699999999,1.631869,5.710079299999999,7.6293000000000015,21.097214,16.90205,5.4478607000000006,5.4615173,8.750725,38.080459999999995,8.875923,16.974888,54.034831999999994,60.58821,2.7593867999999997,12.918942999999999,10.452219,4.0785284,0.97890496,-3.882458,-5.805666,-6.5524592,-4.56005,-1.0754964,-4.0707891e-07,-5.8399106000000004e-05,2.2118265000000002e-05,8.626963e-05,5.8897600000000003e-05,5.0718805e-05,-2.46153e-05,1.3683602e-06,2.7318365e-05,-5.0969196e-05,35.99561,58.860943000000006,52.833473,38.380684,18.91504,10.453222,6.5918446,3.5443497,5.666647,2.9074782999999997,0.019383788,0.10781616,0.0029979347999999997,-0.052790344,-0.06796473,0.13899386,0.03207165,-0.115528226,0.009054959,0.04348433,-3.657801e-05,-2.1523174e-05,-1.0247219e-05,-7.1617105e-06,9.955904e-06,-6.0783204e-06,9.427207e-06,-1.0403226e-05,-1.4996815e-05,2.9101635000000002e-05,1644.8872448979596,1222.2476122448982,948.0267857142856,740.9848571428572,575.2219387755102,434.7125714285714,312.11575510204085,153.25430612244895,82.379306122449,16.156808163265307,-70.54937999999999,-51.85792999999998,-32.501169999999966,-23.215189999999982,-14.897769999999982,-5.486940000000003,1.7531000000000176,10.942769999999996,13.363240000000019,17.492520000000013,1019.4,61
666,24.7,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493391,0.014133751000000002,0.0332864,0.04747417,0.12089498,0.38797595,0.52027404,4.5232913,4.942888,5.8076186,16.109904999999998,12.440559,9.888863,5.3386,5.6049194,8.145241,7.293914999999999,54.71999,41.274066999999995,38.353609999999996,2.0313356,15.623545000000002,0.8477118,-0.48728895,-2.0630509999999997,-4.1621447,-4.313522,-2.0760262,-1.8078726999999999,0.41664767,5.786262800000001e-05,6.0614137e-05,0.0001726266,8.558806999999999e-05,1.4722011e-05,3.9179213e-06,8.562671000000001e-06,1.2121962000000001e-05,-5.6240060000000004e-06,9.9173885e-06,26.573921000000002,55.514175,33.38425,20.374916,8.219608000000001,1.8618412,0.7158356,0.5151024000000001,1.9038124,0.682991,-0.028881072999999997,-0.056934595,0.28219444,0.11457455,0.12311810000000001,0.1849634,0.25382215,0.06726605,-0.21843374,0.0038905740000000004,-1.4502783999999999e-05,-3.6482674000000004e-05,-5.4371663e-05,3.5248812999999994e-06,-1.9787585000000002e-06,-1.5048816e-05,1.5944905e-05,4.3575772e-05,1.981912e-05,-5.4623009999999996e-05,1645.1715306122449,1219.1200612244895,946.8894897959184,743.8539795918367,578.9182040816328,437.89185714285713,314.20945918367346,155.34797959183675,84.47297959183675,17.707748979591837,-67.73468999999997,-50.61111999999997,-37.871899999999975,-25.85329999999999,-14.67659999999995,-3.5498399999999606,3.9363600000000365,8.789820000000018,15.496550000000012,20.608670000000018,1021.1,58
667,25.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493391,0.010586344,0.1017414,0.16452186,0.54687634,2.2124946,2.1075066,1.3566306000000001,4.174987000000001,6.3602240000000005,13.794941,11.008785000000001,40.40453,17.316329999999997,18.531857000000002,43.955513,28.242424,12.217487,32.790409999999994,41.774845,3.0664656000000003,18.003767,5.6888914,-0.7121918,-1.0654046999999998,-1.2456155,-4.0583434,-0.23499393,-1.2643573000000001,0.82752824,4.5779554e-05,5.719789000000001e-05,5.3217882e-05,7.449789000000001e-05,2.5379632e-06,-9.708419e-07,-1.9044968e-05,-3.1922427000000004e-06,9.429353999999999e-06,-1.6890885e-05,23.01912,53.660126,27.738174,16.688725,11.956896,7.705002,1.4913979,-1.9356651000000002,-1.3279915,-0.7586403,-0.00962615,0.0056120156999999995,0.020021379,0.15697366,0.24087924,0.13873881,0.14702737,-0.18451446,-0.12056512,0.0010852218,-2.9826307999999998e-05,1.9099745e-05,-2.3351942e-05,-1.148662e-05,1.4350148999999999e-05,4.7122809999999994e-06,-7.248385400000001e-06,4.8204026999999995e-05,-4.8556012e-05,5.867186700000001e-07,1646.3347959183673,1221.032755102041,952.059081632653,749.7472857142857,583.2348571428573,440.99362244897964,317.1561224489796,156.0459183673469,84.60220408163265,17.785235714285715,-67.08006999999998,-51.83117999999999,-40.58134999999999,-25.082739999999966,-11.795899999999962,-3.016519999999957,4.719420000000014,13.700370000000019,16.345600000000047,20.704980000000035,1021.4,53
668,26.4,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472935999999997,0.011650845,0.09535719,0.8873771999999999,0.5149543,1.3349941,1.344216,1.4389185,4.7073746,6.309503,26.995026,13.423907999999999,31.442859999999996,73.786026,15.356461,23.903854,16.116734,11.011063,33.27753,37.584232,-3.9776092000000003,-0.21913552,-4.234229,3.6287230000000004,2.5243919999999997,1.3811352,-0.43394659999999996,-0.5925319,-0.16435146,-0.9947621999999999,1.6093556e-05,-1.1054726000000002e-06,9.691385e-05,9.218993e-06,1.0607369000000001e-05,-1.7702114e-06,-1.9718122e-05,-1.5157519e-05,-2.9818839e-06,-2.6979746e-05,29.619590000000002,46.512203,27.17612,19.84936,11.883902,7.4531727,-1.9064674,-7.344513,-5.598133,-1.2239761,0.010011375,-0.040676296,-0.08543444,-0.09181023,0.12037653,0.017534792,0.04915881,0.016323388,0.10941017,-0.012367725,-1.6045542e-05,-1.8465653e-07,1.3873454e-05,-4.174363500000001e-05,-6.797690700000001e-06,1.5814898e-05,-1.0255884e-05,-4.2062165e-06,1.1672000000000001e-05,1.262757e-06,1650.0827551020407,1228.606224489796,957.4354081632653,753.4435714285713,585.6387142857143,442.67370408163276,318.396806122449,156.66629591836735,84.6280306122449,17.397560204081632,-71.01669999999999,-52.71232999999998,-38.82439999999997,-22.82991999999999,-10.028269999999964,-1.6591199999999733,5.955530000000009,15.641050000000007,18.387960000000017,22.046320000000037,1020.5,51
